"Species","Bark thickness","Conduit diam.","Crown diameter","Crown height","Leaf K","Leaf N","Leaf P","Leaf Vcmax","Leaf area","Leaf density","Leaf thickness","Root depth","Seed dry mass","Specific leaf area","Stem diameter","Stomatal conduct.","Tree height","Wood density"
"Heteropterys palmeri",2.43966966682506,29.1131992068653,10.344080345,9.1,5.74695447853326,23.1349621319524,0.498149659016443,0.433225932867819,4515.31876149464,0.298736392397502,0.202668524378549,5,33.3530500692121,15.6225098839631,0.35,240.668794098235,20,0.656874411795302
"Heteropterys quetepensis",2.43966966682506,29.1131992068653,10.344080345,9.1,5.74695447853326,23.1349621319524,0.498149659016443,0.433225932867819,4515.31876149464,0.298736392397502,0.202668524378549,5,33.7227539003077,15.6225098839631,0.35,240.668794098235,20,0.657258709747889
"Heteropterys riparia",2.43966966682506,29.1131992068653,10.344080345,9.1,5.74695447853326,23.1349621319524,0.498149659016443,0.433225932867819,4515.31876149464,0.298736392397502,0.202668524378549,5,33.7227539003077,15.6225098839631,0.35,240.668794098235,20,0.657258709747889
"Heteropterys sincorensis",2.43966966682506,29.1131992068653,10.344080345,9.1,5.74695447853326,23.1349621319524,0.498149659016443,0.433225932867819,4515.31876149464,0.298736392397502,0.202668524378549,5,33.3530500692121,15.6225098839631,0.35,240.668794098235,20,0.656874411795302
"Heteropterys steyermarkii",2.43966966682506,29.1131992068653,10.344080345,9.1,5.74695447853326,23.1349621319524,0.498149659016443,0.433225932867819,4515.31876149464,0.298736392397502,0.202668524378549,5,33.7227539003077,15.6225098839631,0.35,240.668794098235,20,0.657258709747889
"Heteropyxis canescens",5.26230485358157,28.510521897357,15.6,22.9,6.3052334210093,15.6873491760121,0.605982485420283,0.32298841512069,1798.10482589606,0.464378839110753,0.257439966447765,4.5,1.57465780337382,12.2617245813767,0.5,144.64450654091,15.735,0.664120575321276
"Heteropyxis dehniae",5.26230485358157,28.510521897357,15.6,22.9,6.3052334210093,15.6873491760121,0.605982485420283,0.32298841512069,1798.10482589606,0.464378839110753,0.257439966447765,4.5,1.57465780337382,12.2617245813767,0.5,144.64450654091,15.735,0.664120575321276
"Heteropyxis natalensis",5.26230485358157,28.510521897357,15.6,22.9,6.3052334210093,15.6873491760121,0.605982485420283,0.32298841512069,1798.10482589606,0.464378839110753,0.257439966447765,4.5,1.57465780337382,12.2617245813767,0.5,144.64450654091,15.735,0.664120575321276
"Heterosavia bahamensis",0.633384936477544,27.8294896778661,6.08412088710508,8.72,10.6138744758908,21.3193701546896,0.843741111573231,0.401456986582783,575.302067211987,0.291510767920418,0.162566948161606,2.4384,92.5086748277696,15.3697640006983,0.514,94.6669753392922,33,0.566422323304766
"Heterosavia erythroxyloides",0.633384936477544,27.8294896778661,6.08412088710508,8.72,10.6138744758908,21.3193701546896,0.843741111573231,0.401456986582783,575.302067211987,0.291510767920418,0.162566948161606,2.4384,92.5086748277696,15.3697640006983,0.514,94.6669753392922,33,0.566422323304766
"Heterospathe cagayanensis",4.61012660329156,24.5584414576383,10.9104547597097,11.7393976182529,7.79841755203157,13.4411858473621,0.920607774300515,0.31716994624489,5622.33342072767,0.280891781821793,0.288101903801645,5,25.5765460772046,10.0073378251431,1.025,167.327260163632,35,0.49786927585861
"Heterospathe elata",4.61012660329156,24.5584414576383,10.9104547597097,11.7393976182529,7.79841755203157,13.4411858473621,0.920607774300515,0.31716994624489,5622.33342072767,0.280891781821793,0.288101903801645,5,25.5765460772046,10.0073378251431,1.025,167.327260163632,35,0.49786927585861
"Heterospathe longipes",4.61012660329156,24.5584414576383,10.9104547597097,11.7393976182529,7.79841755203157,13.4411858473621,0.920607774300515,0.31716994624489,5622.33342072767,0.280891781821793,0.288101903801645,5,25.5765460772046,10.0073378251431,1.025,167.327260163632,35,0.49786927585861
"Heterospathe macgregorii",4.61012660329156,24.5584414576383,10.9104547597097,11.7393976182529,7.79841755203157,13.4411858473621,0.920607774300515,0.31716994624489,5622.33342072767,0.280891781821793,0.288101903801645,5,25.5765460772046,10.0073378251431,1.025,167.327260163632,35,0.49786927585861
"Heterospathe philippinensis",4.61012660329156,24.5584414576383,10.9104547597097,11.7393976182529,7.79841755203157,13.4411858473621,0.920607774300515,0.31716994624489,5622.33342072767,0.280891781821793,0.288101903801645,5,25.5765460772046,10.0073378251431,1.025,167.327260163632,35,0.49786927585861
"Heterospathe phillipsii",4.61012660329156,24.5584414576383,10.9104547597097,11.7393976182529,7.79841755203157,13.4411858473621,0.920607774300515,0.31716994624489,5622.33342072767,0.280891781821793,0.288101903801645,5,25.5765460772046,10.0073378251431,1.025,167.327260163632,35,0.49786927585861
"Heterospathe scitula",4.61012660329156,24.5584414576383,10.9104547597097,11.7393976182529,7.79841755203157,13.4411858473621,0.920607774300515,0.31716994624489,5622.33342072767,0.280891781821793,0.288101903801645,5,25.5765460772046,10.0073378251431,1.025,167.327260163632,35,0.49786927585861
"Heterospathe sibuyanensis",4.61012660329156,24.5584414576383,10.9104547597097,11.7393976182529,7.79841755203157,13.4411858473621,0.920607774300515,0.31716994624489,5622.33342072767,0.280891781821793,0.288101903801645,5,25.5765460772046,10.0073378251431,1.025,167.327260163632,35,0.49786927585861
"Heterostemon conjugatus",3.53638433888589,38.4076129704178,24.3458074353604,25,11.2848312706446,16.0015012015315,1.74547733198924,0.366372972711863,6946.70753780527,0.448427503277852,0.230231840803895,4,1241.09779670138,9.47991563060377,0.593,170.803223965012,50,0.542890669237056
"Heterostemon ellipticus",3.53638433888589,38.4076129704178,24.3458074353604,25,11.2848312706446,16.0015012015315,1.74547733198924,0.366372972711863,6946.70753780527,0.448427503277852,0.230231840803895,4,1241.09779670138,9.47991563060377,0.593,170.803223965012,50,0.542890669237056
"Heterostemon impar",3.53638433888589,38.4076129704178,24.3458074353604,25,11.2848312706446,16.0015012015315,1.74547733198924,0.366372972711863,6946.70753780527,0.448427503277852,0.230231840803895,4,1241.09779670138,9.47991563060377,0.593,170.803223965012,50,0.542890669237056
"Heterostemon ingifolius",3.53638433888589,38.4076129704178,24.3458074353604,25,11.2848312706446,16.0015012015315,1.74547733198924,0.366372972711863,6946.70753780527,0.448427503277852,0.230231840803895,4,1241.09779670138,9.47991563060377,0.593,170.803223965012,50,0.542890669237056
"Heterostemon mazarunensis",3.53638433888589,38.4076129704178,24.3458074353604,25,11.2848312706446,16.0015012015315,1.74547733198924,0.366372972711863,6946.70753780527,0.448427503277852,0.230231840803895,4,1241.09779670138,9.47991563060377,0.593,170.803223965012,50,0.542890669237056
"Heterostemon mimosoides",3.53638433888589,38.4076129704178,24.3458074353604,25,11.2848312706446,16.0015012015315,1.74547733198924,0.366372972711863,6946.70753780527,0.448427503277852,0.230231840803895,4,1241.09779670138,9.47991563060377,0.593,170.803223965012,50,0.542890669237056
"Heterostemon otophorus",3.53638433888589,38.4076129704178,24.3458074353604,25,11.2848312706446,16.0015012015315,1.74547733198924,0.366372972711863,6946.70753780527,0.448427503277852,0.230231840803895,4,1241.09779670138,9.47991563060377,0.593,170.803223965012,50,0.542890669237056
"Hevea benthamiana",3.59270606686178,45.4202460417348,16.93,19.27173309,7.40412162037111,18.9482665939224,0.930676763116306,0.186775688571742,16374.4233892207,0.308205109466232,0.147680047405223,5.8,877.01460987048,11.898325262364,0.6016056849,128.089764524756,56,0.458076089842022
"Hevea brasiliensis",3.59270606686178,45.4202460417348,16.93,19.27173309,8.78690914617937,22.5506562486141,0.813084591235158,0.186194750117974,16374.4233892207,0.30788332674647,0.137993180923591,5.8,1098.39234686377,12.0367328027489,0.6016056849,128.089764524756,56,0.569172847762279
"Hevea camporum",3.59270606686178,45.4202460417348,16.93,19.27173309,7.049469581421,17.9434474144276,0.941595357319945,0.186775688571742,16374.4233892207,0.308205109466232,0.142482222914552,5.8,499.077233378551,11.6117965130336,0.6016056849,128.089764524756,56,0.461579187139888
"Hevea guianensis",3.59270606686178,45.4202460417348,16.93,19.27173309,6.37733495388215,20.2658090687507,0.838192201399926,0.186775688571742,16374.4233892207,0.308205109466232,0.165647320122336,5.8,244.98480562167,13.0061852563867,0.6016056849,128.089764524756,56,0.525348075684725
"Hevea microphylla",3.59270606686178,45.4202460417348,16.93,19.27173309,6.71101890812382,18.0877469412247,0.908357246281366,0.186775688571742,16374.4233892207,0.308205109466232,0.142482222914552,5.8,320.752660331873,12.0964844745075,0.6016056849,128.089764524756,56,0.467740520818669
"Hevea nitida",3.59270606686178,45.4202460417348,16.93,19.27173309,6.66293227577083,16.6577107743035,0.899643899990299,0.186775688571742,16374.4233892207,0.308205109466232,0.116324940951286,5.8,185.363525604351,11.8965866457139,0.6016056849,128.089764524756,56,0.533231096040261
"Hevea pauciflora",3.59270606686178,45.4202460417348,16.93,19.27173309,7.73570171158598,16.9502378370287,0.99890892733421,0.186775688571742,16374.4233892207,0.308205109466232,0.130512912958506,5.8,598.250045642798,10.8832416755783,0.6016056849,128.089764524756,56,0.468239556711847
"Hevea rigidifolia",3.59270606686178,45.4202460417348,16.93,19.27173309,7.38446558587041,17.1928453247186,0.973973656188446,0.186775688571742,16374.4233892207,0.308205109466232,0.141241058037668,5.8,597.656600083665,10.9794083883028,0.6016056849,128.089764524756,56,0.47136468901063
"Hevea spruceana",3.59270606686178,45.4202460417348,16.93,19.27173309,7.09884332537554,17.3867652849221,0.954899603117093,0.186775688571742,16374.4233892207,0.308205109466232,0.149935127167126,5.8,1102.23302475129,11.1171409099647,0.6016056849,128.089764524756,56,0.452986715595667
"Hexalobus bussei",3.89050341254395,37.0411223044157,10.9,8.6,7.14260869457598,25.4329922004507,2.33924010968547,0.155962168647182,6430.9235217222,0.443375354218495,0.22407241549371,4.29,593.725964015121,15.4062826131701,0.791,113.906507691281,13,0.56467821815449
"Hexalobus crispiflorus",3.89050341254395,37.0411223044157,10.9,8.6,7.14260869457598,25.4329922004507,2.33924010968547,0.155962168647182,6430.9235217222,0.443375354218495,0.22407241549371,4.29,593.725964015121,15.4062826131701,0.791,113.906507691281,13,0.542709899430228
"Hexalobus monopetalus",3.89050341254395,37.0411223044157,10.9,8.6,7.14260869457598,25.4329922004507,2.33924010968547,0.155962168647182,6430.9235217222,0.443375354218495,0.22407241549371,4.29,593.725964015121,15.4062826131701,0.791,113.906507691281,13,0.61214411021717
"Hexalobus mossambicensis",3.89050341254395,37.0411223044157,10.9,8.6,7.14260869457598,25.4329922004507,2.33924010968547,0.155962168647182,6430.9235217222,0.443375354218495,0.22407241549371,4.29,593.725964015121,15.4062826131701,0.791,113.906507691281,13,0.56196406306748
"Hexalobus salicifolius",3.89050341254395,37.0411223044157,10.9,8.6,7.14260869457598,25.4329922004507,2.33924010968547,0.155962168647182,6430.9235217222,0.443375354218495,0.22407241549371,4.29,593.725964015121,15.4062826131701,0.791,113.906507691281,13,0.553237433599696
"Hexapora curtisii",5.28349216977349,23.3609282237904,11.745,10.1332,17.0566057768014,17.1685392843898,1.01938988497313,0.372821129497674,128.591571787868,0.222805814191129,0.322542504052376,2.5,2496.38604211932,10.7155816552062,0.42,81.3591461274649,50,0.547124726358266
"Hexaspora pubescens",2.05157658653547,29.9241780025387,4.8564389835,7.605,9.2892093622281,18.2982063541749,1.15756828959232,0.227890092787325,3645.18602515383,0.428178766093276,0.179146090890162,2.15441497850859,65.526738239768,7.88548681199801,0.276,198.197465813499,18,0.698432960878935
"Heynea trijuga",1.16647930262931,23.871194250923,4.0996051018,7.09875444712256,9.7003034068501,18.5610447916198,1.64358386880558,0.398951573207401,1119.08512899521,0.369595672955013,0.169269775306817,1.6,305.337815005152,12.4625981144386,0.24,111.613877999332,15,0.689221829613984
"Heywoodia lucens",2.19943375292072,48.8036140948256,21.5,26.7,5.25307715843643,24.227102548139,1.44128738836955,0.301849879843235,2345.20046209421,0.212166052205082,0.29112043255325,1.5,5.56499101615668,15.6638590191529,2.02,115.606941068155,34.25156435,0.695892094879584
"Hibbertia baudouinii",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia bouletii",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia comptonii",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia deplancheana",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia ebracteata",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia emarginata",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia favieri",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia heterotricha",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia lanceolata",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia lucens",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia margaretiae",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia moratii",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia nana",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia pancheri",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia patula",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia podocarpifolia",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia pulchella",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia rubescens",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia tontoutensis",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia trachyphylla",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia vieillardii",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibbertia wagapii",12.0119626407714,54.9014193390087,7.225,11.7,7.33733474234111,14.0354620277739,0.581570360043704,0.299318768004602,5132.66835999575,0.31746989515038,0.183619022874482,5,37.8357275189667,11.0488425786572,0.314,183.255872270983,26.65,0.500121127210124
"Hibiscadelphus bombycinus",2.64709591318786,45.0115396197372,14.8,26.8,2.45300084954993,22.5781450894412,1.18292139780762,0.281354845846987,7834.69989986866,0.312690804066384,0.194352939735794,3.04660347900707,16.0681905720024,14.1575316530346,1.095,57.5958986628627,34,0.409185327221821
"Hibiscadelphus crucibracteatus",2.64709591318786,45.0115396197372,14.8,26.8,2.45300084954993,22.5781450894412,1.18292139780762,0.281354845846987,7834.69989986866,0.312690804066384,0.194352939735794,3.04660347900707,16.0681905720024,14.1575316530346,1.095,57.5958986628627,34,0.409185327221821
"Hibiscadelphus distans",2.64709591318786,45.0115396197372,14.8,26.8,2.45300084954993,22.5781450894412,1.18292139780762,0.281354845846987,7834.69989986866,0.312690804066384,0.194352939735794,3.04660347900707,16.0681905720024,14.1575316530346,1.095,57.5958986628627,34,0.409185327221821
"Hibiscadelphus giffardianus",2.64709591318786,45.0115396197372,14.8,26.8,2.45300084954993,22.5781450894412,1.18292139780762,0.281354845846987,7834.69989986866,0.312690804066384,0.194352939735794,3.04660347900707,16.0681905720024,14.1575316530346,1.095,57.5958986628627,34,0.409185327221821
"Hibiscadelphus hualalaiensis",2.64709591318786,45.0115396197372,14.8,26.8,2.45300084954993,22.5781450894412,1.18292139780762,0.281354845846987,7834.69989986866,0.312690804066384,0.194352939735794,3.04660347900707,16.0681905720024,14.1575316530346,1.095,57.5958986628627,34,0.409185327221821
"Hibiscadelphus stellatus",2.64709591318786,45.0115396197372,14.8,26.8,2.45300084954993,22.5781450894412,1.18292139780762,0.281354845846987,7834.69989986866,0.312690804066384,0.194352939735794,3.04660347900707,16.0681905720024,14.1575316530346,1.095,57.5958986628627,34,0.409185327221821
"Hibiscadelphus wilderianus",2.64709591318786,45.0115396197372,14.8,26.8,2.45300084954993,22.5781450894412,1.18292139780762,0.281354845846987,7834.69989986866,0.312690804066384,0.194352939735794,3.04660347900707,16.0681905720024,14.1575316530346,1.095,57.5958986628627,34,0.409185327221821
"Hibiscadelphus woodii",2.64709591318786,45.0115396197372,14.8,26.8,2.45300084954993,22.5781450894412,1.18292139780762,0.281354845846987,7834.69989986866,0.312690804066384,0.194352939735794,3.04660347900707,16.0681905720024,14.1575316530346,1.095,57.5958986628627,34,0.409185327221821
"Hibiscus ambovombensis",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.3860404452734,16.4758242673697,2.325,142.006615450753,35,0.318049391464491
"Hibiscus ankaramyensis",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.49221317216065,16.4758242673697,2.325,142.006615450753,35,0.317801370012029
"Hibiscus arnottianus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.2153811524529,16.4758242673697,2.325,142.006615450753,35,0.317918083053125
"Hibiscus bojerianus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,9.61167021441683,22.1355823865449,2.98067787642431,0.568973990640678,21104.2022236617,0.271655815512377,0.243247213634299,1.8,18.2276561754482,21.1897481956137,2.325,142.006615450753,35,0.317090093614053
"Hibiscus brackenridgei",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.1051218417962,16.4758242673697,2.325,142.006615450753,35,0.317486640993199
"Hibiscus burtt-davyi",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.0554021151738,16.4758242673697,2.325,142.006615450753,35,0.31780477035978
"Hibiscus calyphyllus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,9.61167021441683,22.1355823865449,2.98067787642431,0.568973990640678,21104.2022236617,0.272184413785387,0.242906488679588,1.8,7.27540348990696,21.1897481956137,2.325,142.006615450753,35,0.317090093614053
"Hibiscus clypeatus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.56928876191189,16.4758242673697,2.325,142.006615450753,35,0.318143525208536
"Hibiscus columnaris",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.0010343295192,16.4758242673697,2.325,142.006615450753,35,0.317918083053125
"Hibiscus cooperi",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.57005062167588,16.4758242673697,2.325,142.006615450753,35,0.317216627203693
"Hibiscus diriffan",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.260264004008,16.4758242673697,2.325,142.006615450753,35,0.317538923292299
"Hibiscus divaricatus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.34784110392598,16.4758242673697,2.325,142.006615450753,35,0.317337559965682
"Hibiscus diversifolius",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.5293007998074,16.4758242673697,2.325,142.006615450753,35,0.31725826978082
"Hibiscus elatus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,4.88817326132873,22.4997614946103,0.507186967526934,0.568973990640678,21435.4847125041,0.27484038388568,0.244198120792793,1.8,265.349068039802,21.4840783007626,2.325,132.019370970662,41.11773674,0.420941428464279
"Hibiscus ellisii",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.3551424204137,16.4758242673697,2.325,142.006615450753,35,0.317534486009865
"Hibiscus erlangeri",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.0194723279999,16.4758242673697,2.325,142.006615450753,35,0.317482204441357
"Hibiscus faulknerae",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.3690876985191,16.4758242673697,2.325,142.006615450753,35,0.317389817714776
"Hibiscus floccosus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.98904745709213,16.4758242673697,2.325,142.006615450753,35,0.318986764666088
"Hibiscus fragrans",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.1975793007916,16.4758242673697,2.325,142.006615450753,35,0.318178663212247
"Hibiscus grandistipulatus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.16074057214153,16.4758242673697,2.325,142.006615450753,35,0.318892381420542
"Hibiscus grewiifolius",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.1283251291158,16.4758242673697,2.325,142.006615450753,35,0.317466030221885
"Hibiscus grewioides",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.0835168811665,16.4758242673697,2.325,142.006615450753,35,0.317970436400199
"Hibiscus hamabo",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,4.88817326132873,22.4997614946103,0.507186967526934,0.568973990640678,21435.4847125041,0.27484038388568,0.244198120792793,1.8,265.349068039802,21.4840783007626,2.325,132.019370970662,41.11773674,0.339425959658832
"Hibiscus heterophyllus",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,9.34951590139375,16.4758242673697,2.325,142.006615450753,35,0.317090093614053
"Hibiscus insularis",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.0194071804221,16.4758242673697,2.325,142.006615450753,35,0.318549420848398
"Hibiscus kochii",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.1046481301149,16.4758242673697,2.325,142.006615450753,35,0.316944078611789
"Hibiscus kokio",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,9.61167021441683,22.1355823865449,2.98067787642431,0.568973990640678,21104.2022236617,0.272184413785387,0.242906488679588,1.8,9.60404390677569,21.1897481956137,2.325,142.006615450753,35,0.317090093614053
"Hibiscus lamalama",6.9770056672449,46.2089309737725,19.11805429,9.00995034904184,8.52573702801824,22.2888397821618,2.1091225600524,0.568973990640678,19576.2250428048,0.269479455583488,0.241146195117679,1.8,10.0010343295192,16.4758242673697,2.325,142.006615450753,35,0.318389207748821
